event_id,user_id,event_type,event_ts,amount,country
e12396,u1791,click,2026-01-29 08:29:22,0.0,CA
e12397,u429,purchase,2026-02-08 08:46:22,108.88,GB
e12398,u1498,refund,2026-01-30 10:58:22,115.54,IN
e12399,u438,click,2026-01-13 22:58:22,0.0,IN
e12400,u1282,view,2026-01-17 19:53:22,0.0,CA
e12401,u654,view,2026-01-12 04:07:22,0.0,GB
e12402,u719,view,2026-02-02 20:29:22,0.0,GB
e12403,u227,view,2026-01-14 12:55:22,0.0,CA
e12404,u1106,view,2026-01-15 15:24:22,0.0,US
e12405,u1014,view,2026-01-18 07:40:22,0.0,US
e12406,u31,refund,2026-02-01 06:45:22,130.0,AU
e12407,u1982,click,2026-01-18 10:22:22,0.0,IN
e12408,u1929,signup,2026-01-29 00:21:22,0.0,GB
e12409,u1893,click,2026-01-24 18:50:22,0.0,IN
e12410,u624,click,2026-01-20 06:44:22,0.0,IN
e12411,u1305,view,2026-01-29 20:06:22,0.0,CA
e12412,u1572,view,2026-01-29 17:52:22,0.0,CA
e12413,u489,purchase,2026-02-02 21:20:22,57.79,AU
e12414,u957,view,2026-02-06 05:18:22,0.0,GB
e12415,u675,purchase,2026-02-04 19:21:22,101.55,GB
e12416,u191,refund,2026-01-27 03:54:22,75.95,US
e12417,u1086,signup,2026-02-08 05:16:22,0.0,GB
e12418,u708,view,2026-02-02 09:31:22,0.0,AU
e12419,u682,purchase,2026-01-26 05:52:22,77.91,GB
e12420,u1647,signup,2026-02-07 15:56:22,0.0,US
e12421,u667,click,2026-01-25 00:23:22,0.0,IN
e12422,u640,purchase,2026-01-19 16:39:22,90.54,CA
e12423,u1280,view,2026-02-05 00:07:22,0.0,CA
e12424,u139,purchase,2026-01-29 19:52:22,44.62,IN
e12425,u851,view,2026-02-08 17:24:22,0.0,CA
e12426,u825,signup,2026-01-19 01:49:22,0.0,CA
e12427,u803,signup,2026-01-18 17:17:22,0.0,AU
e12428,u1044,view,2026-01-26 08:24:22,0.0,GB
e12429,u1373,signup,2026-01-15 20:12:22,0.0,IN
e12430,u210,signup,2026-02-02 21:07:22,0.0,CA
e12431,u784,click,2026-02-02 13:23:22,0.0,US
e12432,u926,purchase,2026-01-13 18:33:22,62.97,IN
e12433,u1756,signup,2026-01-16 10:34:22,0.0,CA
e12434,u1540,click,2026-01-30 09:11:22,0.0,IN
e12435,u375,refund,2026-01-14 10:23:22,8.37,AU
e12436,u971,view,2026-02-06 09:36:22,0.0,CA
e12437,u381,view,2026-02-06 19:17:22,0.0,AU
e12438,u550,signup,2026-01-30 03:24:22,0.0,US
e12439,u1,purchase,2026-01-30 14:14:22,177.52,IN
e12440,u1250,click,2026-01-29 14:17:22,0.0,IN
e12441,u946,click,2026-01-17 21:52:22,0.0,GB
e12442,u201,purchase,2026-02-07 21:25:22,69.93,GB
e12443,u1122,signup,2026-01-12 13:32:22,0.0,GB
e12444,u1942,purchase,2026-01-24 17:23:22,115.63,CA
e12445,u14,click,2026-02-05 08:16:22,0.0,US
e12446,u497,view,2026-01-17 22:19:22,0.0,AU
e12447,u1709,purchase,2026-01-29 00:30:22,1.61,IN
e12448,u943,view,2026-01-26 19:29:22,0.0,US
e12449,u19,refund,2026-02-02 02:59:22,3.58,CA
e12450,u1241,view,2026-01-18 01:49:22,0.0,US
e12451,u790,view,2026-02-02 01:17:22,0.0,CA
e12452,u953,view,2026-02-08 06:19:22,0.0,IN
e12453,u1611,purchase,2026-01-30 23:55:22,36.99,AU
e12454,u1564,signup,2026-02-02 07:59:22,0.0,CA
e12455,u927,signup,2026-01-11 22:13:22,0.0,IN
e12456,u1491,refund,2026-01-31 17:51:22,1.59,GB
e12457,u976,refund,2026-01-30 14:39:22,21.3,IN
e12458,u300,view,2026-01-30 11:15:22,0.0,GB
e12459,u761,refund,2026-01-24 06:17:22,0,GB
e12460,u299,view,2026-02-06 00:49:22,0.0,IN
e12461,u670,signup,2026-02-03 16:47:22,0.0,GB
e12462,u1571,purchase,2026-01-25 10:07:22,0,GB
e12463,u1339,view,2026-01-19 09:59:22,0.0,GB
e12464,u1158,click,2026-02-07 02:50:22,0.0,GB
e12465,u1108,signup,2026-01-27 00:12:22,0.0,IN
e12466,u1309,purchase,2026-01-14 12:58:22,60.55,GB
e12467,u1472,purchase,2026-02-06 14:10:22,76.22,IN
e12468,u1167,view,2026-02-09 00:43:22,0.0,CA
e12469,u1592,view,2026-01-22 20:19:22,0.0,US
e12470,u1623,view,2026-01-22 13:09:22,0.0,IN
e12471,u1361,purchase,2026-01-11 16:08:22,57.49,AU
e12472,u725,refund,2026-01-19 06:47:22,30.59,AU
e12473,u1708,purchase,2026-01-15 01:09:22,30.51,CA
e12474,u1313,purchase,2026-02-06 00:43:22,20.85,IN
e12475,u1238,signup,2026-01-21 12:31:22,0.0,CA
e12476,u1066,purchase,2026-01-23 10:57:22,71.56,IN
e12477,u214,refund,2026-01-20 10:05:22,52.86,AU
e12478,u704,view,2026-01-17 22:04:22,0.0,US
e12479,u1046,click,2026-01-26 00:11:22,0.0,AU
e12480,u248,purchase,2026-02-07 22:43:22,78.08,IN
e12481,u171,view,2026-02-10 11:51:22,0.0,CA
e12482,u1125,refund,2026-01-26 16:59:22,21.72,GB
e12483,u1371,purchase,2026-01-22 02:43:22,63.46,CA
e12484,u815,purchase,2026-01-20 08:34:22,75.3,CA
e12485,u802,view,2026-02-07 02:58:22,0.0,GB
e12486,u337,refund,2026-01-31 01:44:22,87.2,GB
e12487,u1277,click,2026-02-01 13:54:22,0.0,GB
e12488,u1373,purchase,2026-01-27 11:56:22,11.07,US
e12489,u1889,purchase,2026-01-14 22:54:22,56.31,US
e12490,u1900,purchase,2026-02-04 16:00:22,80.35,CA
e12491,u286,view,2026-01-31 21:58:22,0.0,AU
e12492,u1802,click,2026-02-06 17:42:22,0.0,AU
e12493,u657,purchase,2026-01-14 01:32:22,55.1,CA
e12494,u1779,refund,2026-01-22 19:20:22,53.74,IN
e12495,u1016,refund,2026-01-17 06:27:22,81.95,AU
e12496,u1852,click,2026-01-23 15:53:22,0.0,IN
e12497,u788,view,2026-01-23 17:31:22,0.0,CA
e12498,u1232,purchase,2026-01-17 08:04:22,8.06,AU
e12499,u1478,signup,2026-01-19 09:38:22,0.0,IN
e12500,u767,view,2026-01-30 01:06:22,0.0,AU
e12501,u1523,click,2026-01-23 05:09:22,0.0,US
e12502,u1203,purchase,2026-01-31 21:41:22,0,AU
e12503,u1073,signup,2026-01-19 14:59:22,0.0,AU
e12504,u681,signup,2026-01-23 04:45:22,0.0,GB
e12505,u189,view,2026-01-26 10:24:22,0.0,IN
e12506,u1082,refund,2026-01-28 23:30:22,84.79,AU
e12507,u1317,refund,2026-01-27 05:23:22,149.21,GB
e12508,u240,click,2026-01-14 17:20:22,0.0,US
e12509,u759,view,2026-01-23 06:59:22,0.0,US
e12510,u176,click,2026-02-08 23:07:22,0.0,AU
e12511,u190,signup,2026-01-25 11:44:22,0.0,CA
e12512,u318,signup,2026-02-01 20:08:22,0.0,IN
e12513,u1867,view,2026-01-20 22:44:22,0.0,CA
e12514,u1475,signup,2026-01-26 19:23:22,0.0,IN
e12515,u1289,purchase,2026-01-29 12:03:22,13.0,AU
e12516,u1616,signup,2026-01-27 20:06:22,0.0,CA
e12517,u442,refund,2026-01-30 10:09:22,0,CA
e12518,u1295,signup,2026-01-23 00:30:22,0.0,CA
e12519,u818,purchase,2026-02-09 14:59:22,66.81,IN
e12520,u548,purchase,2026-01-13 17:06:22,72.2,AU
e12521,u851,view,2026-01-14 09:13:22,0.0,CA
e12522,u1464,click,2026-01-28 20:36:22,0.0,IN
e12523,u1428,view,2026-02-03 08:42:22,0.0,AU
e12524,u602,signup,2026-01-16 13:26:22,0.0,CA
e12525,u1063,click,2026-02-06 03:35:22,0.0,AU
e12526,u1314,signup,2026-01-23 12:59:22,0.0,US
e12527,u1307,click,2026-01-21 23:56:22,0.0,IN
e12528,u1153,click,2026-01-24 20:04:22,0.0,CA
e12529,u1644,refund,2026-01-23 21:59:22,50.28,IN
e12530,u1308,view,2026-01-21 08:09:22,0.0,CA
e12531,u300,purchase,2026-02-05 07:27:22,32.03,IN
e12532,u29,refund,2026-01-30 15:29:22,9.58,US
e12533,u1709,refund,2026-02-04 13:03:22,44.41,AU
e12534,u1909,refund,2026-02-10 04:17:22,112.7,IN
e12535,u984,purchase,2026-02-05 18:13:22,36.87,US
e12536,u314,signup,2026-01-28 05:34:22,0.0,AU
e12537,u1451,view,2026-01-18 12:57:22,0.0,AU
e12538,u1284,purchase,2026-01-14 23:47:22,15.57,IN
e12539,u1892,purchase,2026-01-19 13:39:22,66.87,CA
e12540,u1039,click,2026-01-20 11:34:22,0.0,CA
e12541,u957,purchase,2026-01-23 21:39:22,123.97,US
e12542,u1192,signup,2026-01-24 05:59:22,0.0,CA
e12543,u1408,refund,2026-02-09 00:49:22,25.19,IN
e12544,u505,purchase,2026-01-25 16:24:22,73.16,IN
e12545,u1656,view,2026-01-23 14:54:22,0.0,CA
e12546,u1647,purchase,2026-01-24 22:37:22,73.14,GB
e12547,u833,refund,2026-01-31 02:57:22,143.96,GB
e12548,u874,signup,2026-02-09 14:15:22,0.0,IN
e12549,u1100,purchase,2026-01-12 23:35:22,0,IN
e12550,u1280,signup,2026-02-06 06:35:22,0.0,IN
e12551,u1420,click,2026-01-11 23:10:22,0.0,IN
e12552,u1879,click,2026-02-10 03:25:22,0.0,AU
e12553,u989,click,2026-01-29 21:06:22,0.0,CA
e12554,u240,view,2026-02-05 12:06:22,0.0,CA
e12555,u1602,signup,2026-01-31 14:31:22,0.0,IN
e12556,u723,view,2026-01-15 04:13:22,0.0,GB
e12557,u1552,purchase,2026-02-04 22:53:22,4.79,AU
e12558,u1728,purchase,2026-01-21 11:48:22,0,US
e12559,u900,purchase,2026-01-29 21:38:22,57.51,US
e12560,u1450,refund,2026-01-14 15:23:22,0,AU
e12561,u60,click,2026-01-28 13:33:22,0.0,GB
e12562,u908,refund,2026-01-31 09:58:22,120.8,GB
e12563,u1998,purchase,2026-02-07 21:19:22,26.56,GB
e12564,u1720,signup,2026-01-15 08:26:22,0.0,CA
e12565,u1424,click,2026-01-26 08:58:22,0.0,GB
e12566,u603,refund,2026-02-07 22:04:22,59.81,IN
e12567,u541,view,2026-02-06 21:46:22,0.0,GB
e12568,u918,refund,2026-01-14 21:20:22,76.14,GB
e12569,u1572,purchase,2026-01-11 12:57:22,62.36,IN
e12570,u1960,signup,2026-02-09 11:20:22,0.0,CA
e12571,u1664,signup,2026-02-07 13:09:22,0.0,AU
e12572,u1282,signup,2026-02-07 11:30:22,0.0,GB
e12573,u1585,signup,2026-01-12 14:24:22,0.0,GB
e12574,u1143,purchase,2026-01-13 01:06:22,31.98,AU
e12575,u1080,view,2026-02-09 18:07:22,0.0,IN
e12576,u6,purchase,2026-02-07 09:34:22,44.55,GB
e12577,u792,purchase,2026-01-27 11:35:22,96.03,IN
e12578,u1245,signup,2026-01-12 22:18:22,0.0,US
e12579,u1429,purchase,2026-01-14 22:21:22,18.39,AU
e12580,u1585,view,2026-01-25 05:04:22,0.0,AU
e12581,u1061,refund,2026-01-16 12:24:22,54.43,US
e12582,u108,view,2026-01-24 20:09:22,0.0,GB
e12583,u1007,refund,2026-01-22 18:18:22,139.81,IN
e12584,u1897,view,2026-01-28 19:10:22,0.0,GB
e12585,u316,view,2026-01-15 16:07:22,0.0,GB
e12586,u1979,signup,2026-02-09 10:19:22,0.0,GB
e12587,u1183,purchase,2026-02-06 22:46:22,70.98,AU
e12588,u1430,purchase,2026-01-22 20:47:22,73.75,US
e12589,u1926,signup,2026-02-02 13:39:22,0.0,US
e12590,u417,purchase,2026-01-23 12:34:22,29.22,CA
e12591,u9,view,2026-01-28 14:57:22,0.0,AU
e12592,u728,view,2026-01-16 23:52:22,0.0,CA
e12593,u490,refund,2026-01-11 13:17:22,62.18,AU
e12594,u372,refund,2026-02-02 23:50:22,0,AU
e12595,u765,click,2026-01-25 17:05:22,0.0,IN
e12596,u1078,view,2026-01-25 15:48:22,0.0,US
e12597,u788,signup,2026-02-09 17:59:22,0.0,IN
e12598,u1924,signup,2026-01-18 12:40:22,0.0,AU
e12599,u1983,click,2026-01-19 10:09:22,0.0,CA
e12600,u695,view,2026-02-04 19:53:22,0.0,CA
e12601,u693,click,2026-02-01 06:06:22,0.0,AU
e12602,u1203,purchase,2026-02-08 23:29:22,17.03,IN
e12603,u279,signup,2026-01-15 12:08:22,0.0,GB
e12604,u1020,click,2026-01-13 15:05:22,0.0,AU
e12605,u1745,purchase,2026-01-19 22:48:22,61.42,AU
e12606,u858,view,2026-01-29 12:30:22,0.0,AU
e12607,u1966,signup,2026-01-26 20:26:22,0.0,IN
e12608,u1509,refund,2026-02-07 01:07:22,86.09,IN
e12609,u1002,purchase,2026-01-18 06:12:22,74.07,AU
e12610,u863,click,2026-01-23 04:10:22,0.0,CA
e12611,u1656,purchase,2026-01-11 13:18:22,34.27,GB
e12612,u1747,view,2026-01-15 06:30:22,0.0,AU
e12613,u1079,purchase,2026-02-06 14:56:22,94.77,US
e12614,u1744,click,2026-01-18 06:51:22,0.0,IN
e12615,u9,refund,2026-01-17 07:20:22,101.18,IN
e12616,u1081,refund,2026-02-03 18:24:22,127.86,IN
e12617,u1705,view,2026-01-29 15:09:22,0.0,IN
e12618,u832,click,2026-01-24 03:50:22,0.0,CA
e12619,u1419,view,2026-02-03 08:28:22,0.0,GB
e12620,u382,click,2026-01-14 15:44:22,0.0,IN
e12621,u573,signup,2026-02-07 16:39:22,0.0,IN
e12622,u1468,view,2026-01-22 10:32:22,0.0,IN
e12623,u1102,click,2026-02-05 14:45:22,0.0,AU
e12624,u13,click,2026-01-13 19:06:22,0.0,AU
e12625,u30,click,2026-02-09 05:26:22,0.0,US
e12626,u1557,click,2026-01-16 09:18:22,0.0,GB
e12627,u1834,view,2026-01-19 09:23:22,0.0,GB
e12628,u2000,purchase,2026-01-14 08:48:22,18.53,CA
e12629,u1064,view,2026-01-27 06:07:22,0.0,IN
e12630,u775,click,2026-01-17 07:49:22,0.0,IN
e12631,u292,signup,2026-01-28 03:29:22,0.0,US
e12632,u156,refund,2026-01-30 19:44:22,71.34,AU
e12633,u1917,signup,2026-02-03 15:19:22,0.0,US
e12634,u723,view,2026-01-17 12:38:22,0.0,AU
e12635,u1170,refund,2026-01-11 17:36:22,70.46,IN
e12636,u1473,click,2026-01-16 05:06:22,0.0,US
e12637,u1791,purchase,2026-01-20 06:56:22,123.37,IN
e12638,u1359,refund,2026-01-22 00:24:22,79.44,GB
e12639,u366,refund,2026-02-10 01:15:22,37.03,AU
e12640,u1707,refund,2026-01-17 20:49:22,27.04,GB
e12641,u932,refund,2026-02-01 07:57:22,48.75,GB
e12642,u419,purchase,2026-02-06 11:57:22,35.14,US
e12643,u98,click,2026-01-21 16:23:22,0.0,IN
e12644,u1449,view,2026-01-31 18:20:22,0.0,US
e12645,u1913,click,2026-01-23 12:06:22,0.0,IN
e12646,u1384,refund,2026-01-31 10:03:22,32.44,IN
e12647,u653,purchase,2026-02-06 00:28:22,61.83,CA
e12648,u335,signup,2026-01-30 12:13:22,0.0,US
e12649,u79,view,2026-01-16 00:08:22,0.0,IN
e12650,u1788,refund,2026-02-09 11:19:22,67.67,IN
e12651,u1583,signup,2026-01-31 15:44:22,0.0,US
e12652,u129,refund,2026-01-23 02:32:22,86.77,AU
e12653,u958,view,2026-01-20 15:28:22,0.0,IN
e12654,u1561,view,2026-01-26 02:08:22,0.0,GB
e12655,u852,view,2026-02-05 20:36:22,0.0,US
e12656,u1072,purchase,2026-01-31 09:22:22,55.47,IN
e12657,u1679,click,2026-01-31 17:09:22,0.0,GB
e12658,u1187,click,2026-01-23 10:53:22,0.0,IN
e12659,u1605,click,2026-02-06 09:04:22,0.0,GB
e12660,u269,signup,2026-01-25 21:32:22,0.0,AU
e12661,u440,refund,2026-01-24 07:48:22,115.32,IN
e12662,u1472,click,2026-01-13 08:08:22,0.0,CA
e12663,u1359,view,2026-02-05 09:45:22,0.0,GB
e12664,u1540,purchase,2026-01-24 19:58:22,86.82,CA
e12665,u618,view,2026-01-17 20:02:22,0.0,CA
e12666,u473,signup,2026-01-29 11:02:22,0.0,AU
e12667,u604,purchase,2026-02-07 03:51:22,82.96,IN
e12668,u137,purchase,2026-01-28 13:31:22,86.84,IN
e12669,u602,purchase,2026-02-05 15:47:22,115.61,AU
e12670,u1030,click,2026-01-19 23:11:22,0.0,IN
e12671,u1121,refund,2026-01-23 16:06:22,97.27,CA
e12672,u140,click,2026-01-27 23:21:22,0.0,IN
e12673,u1092,view,2026-01-12 09:26:22,0.0,US
e12674,u1942,refund,2026-02-01 13:07:22,42.46,CA
e12675,u1522,purchase,2026-01-12 02:38:22,121.43,CA
e12676,u763,purchase,2026-01-12 10:07:22,166.65,US
e12677,u1280,signup,2026-02-07 10:20:22,0.0,US
e12678,u334,signup,2026-02-02 12:31:22,0.0,IN
e12679,u1516,signup,2026-02-07 17:16:22,0.0,IN
e12680,u1153,purchase,2026-02-10 08:25:22,112.63,GB
e12681,u1871,refund,2026-01-31 22:19:22,84.26,GB
e12682,u654,refund,2026-01-17 23:36:22,102.31,US
e12683,u673,refund,2026-01-20 13:42:22,0,CA
e12684,u1368,refund,2026-01-25 08:33:22,91.53,GB
e12685,u616,purchase,2026-01-22 02:26:22,36.55,GB
e12686,u790,refund,2026-02-07 17:51:22,32.6,US
e12687,u1909,click,2026-01-21 04:02:22,0.0,GB
e12688,u1228,signup,2026-01-20 22:14:22,0.0,IN
e12689,u1698,purchase,2026-01-29 23:00:22,116.38,IN
e12690,u1258,refund,2026-01-18 07:49:22,131.48,US
e12691,u1404,purchase,2026-01-14 23:10:22,36.1,AU
e12692,u547,click,2026-01-30 23:56:22,0.0,US
e12693,u302,refund,2026-02-05 05:53:22,56.27,IN
e12694,u1533,click,2026-01-20 01:15:22,0.0,US
e12695,u649,signup,2026-01-28 13:48:22,0.0,GB
e12696,u822,click,2026-02-01 03:51:22,0.0,GB
e12697,u390,refund,2026-01-16 20:56:22,47.92,GB
e12698,u1105,view,2026-01-27 23:09:22,0.0,CA
e12699,u1381,view,2026-02-05 09:57:22,0.0,CA
e12700,u96,refund,2026-01-20 12:49:22,46.49,IN
e12701,u1737,view,2026-02-10 02:39:22,0.0,CA
e12702,u308,refund,2026-01-12 06:56:22,74.57,GB
e12703,u1639,purchase,2026-01-18 15:13:22,10.41,AU
e12704,u644,click,2026-01-19 01:48:22,0.0,GB
e12705,u1106,click,2026-02-06 15:40:22,0.0,IN
e12706,u1175,refund,2026-01-19 08:23:22,0,IN
e12707,u1548,signup,2026-01-28 03:59:22,0.0,US
e12708,u998,click,2026-01-19 17:29:22,0.0,GB
e12709,u1535,purchase,2026-02-01 12:43:22,50.82,AU
e12710,u1719,refund,2026-02-08 14:09:22,36.04,CA
e12711,u1414,view,2026-02-10 04:53:22,0.0,IN
e12712,u956,view,2026-02-03 05:10:22,0.0,AU
e12713,u1494,purchase,2026-01-28 11:09:22,40.86,AU
e12714,u606,signup,2026-02-05 10:41:22,0.0,IN
e12715,u547,purchase,2026-02-06 19:36:22,58.81,CA
e12716,u1600,refund,2026-01-31 11:39:22,103.82,AU
e12717,u908,view,2026-01-20 08:28:22,0.0,AU
e12718,u93,refund,2026-01-23 11:56:22,40.74,CA
e12719,u833,refund,2026-01-19 21:55:22,29.13,GB
e12720,u1115,click,2026-01-12 15:59:22,0.0,CA
e12721,u338,refund,2026-01-25 19:49:22,117.71,IN
e12722,u603,view,2026-02-09 01:37:22,0.0,GB
e12723,u862,purchase,2026-01-12 18:03:22,73.75,CA
e12724,u1186,purchase,2026-02-09 12:27:22,47.06,CA
e12725,u1207,signup,2026-01-17 02:41:22,0.0,AU
e12726,u278,click,2026-02-08 17:05:22,0.0,GB
e12727,u495,signup,2026-01-29 06:01:22,0.0,IN
e12728,u1936,signup,2026-02-02 08:35:22,0.0,CA
e12729,u792,view,2026-01-30 02:34:22,0.0,GB
e12730,u407,view,2026-02-04 18:49:22,0.0,US
e12731,u1646,signup,2026-01-21 13:43:22,0.0,IN
e12732,u1295,purchase,2026-01-12 01:07:22,63.46,GB
e12733,u1387,view,2026-01-15 07:56:22,0.0,AU
e12734,u1633,signup,2026-01-22 06:25:22,0.0,CA
e12735,u1040,click,2026-01-21 05:36:22,0.0,CA
e12736,u166,purchase,2026-01-20 10:41:22,119.79,IN
e12737,u1658,view,2026-01-26 12:15:22,0.0,AU
e12738,u498,signup,2026-02-03 18:43:22,0.0,CA
e12739,u846,signup,2026-01-30 13:04:22,0.0,US
e12740,u175,purchase,2026-01-24 19:14:22,61.73,US
e12741,u390,refund,2026-02-07 06:13:22,0,IN
e12742,u158,click,2026-02-02 07:24:22,0.0,IN
e12743,u58,purchase,2026-02-02 13:43:22,0,US
e12744,u1606,refund,2026-02-08 17:37:22,22.2,CA
e12745,u1518,click,2026-01-19 00:59:22,0.0,CA
e12746,u1965,click,2026-01-23 04:15:22,0.0,CA
e12747,u1125,click,2026-01-15 01:32:22,0.0,US
e12748,u1957,purchase,2026-02-01 01:24:22,39.23,US
e12749,u1724,view,2026-02-08 00:34:22,0.0,AU
e12750,u974,view,2026-01-30 22:49:22,0.0,AU
e12751,u1625,purchase,2026-02-08 20:01:22,118.92,GB
e12752,u1841,signup,2026-01-27 15:05:22,0.0,US
e12753,u1804,click,2026-01-21 15:18:22,0.0,GB
e12754,u1687,signup,2026-01-23 23:49:22,0.0,CA
e12755,u1800,refund,2026-01-13 14:21:22,105.7,US
e12756,u1840,refund,2026-01-23 15:45:22,81.24,AU
e12757,u660,signup,2026-02-05 18:29:22,0.0,US
e12758,u1549,signup,2026-02-10 06:00:22,0.0,CA
e12759,u1635,purchase,2026-01-17 11:25:22,61.45,US
e12760,u388,refund,2026-01-13 06:00:22,73.39,IN
e12761,u379,refund,2026-01-20 01:15:22,146.76,AU
e12762,u1877,purchase,2026-02-07 14:54:22,0,IN
e12763,u1090,click,2026-02-06 14:03:22,0.0,US
e12764,u1430,signup,2026-01-24 21:06:22,0.0,IN
e12765,u387,signup,2026-01-13 09:10:22,0.0,GB
e12766,u52,signup,2026-01-31 12:06:22,0.0,AU
e12767,u1867,view,2026-01-26 22:45:22,0.0,IN
e12768,u1252,refund,2026-02-08 05:57:22,89.33,CA
e12769,u1130,click,2026-01-11 22:04:22,0.0,AU
e12770,u857,signup,2026-01-14 20:14:22,0.0,GB
e12771,u1766,purchase,2026-02-06 17:49:22,105.22,AU
e12772,u1271,refund,2026-01-22 18:58:22,62.05,GB
e12773,u578,purchase,2026-01-19 01:40:22,29.55,IN
e12774,u482,signup,2026-01-28 02:39:22,0.0,GB
e12775,u1638,purchase,2026-02-09 23:42:22,74.45,CA
e12776,u327,click,2026-01-24 09:01:22,0.0,IN
e12777,u155,purchase,2026-01-26 20:06:22,23.22,AU
e12778,u10,view,2026-02-01 19:48:22,0.0,GB
e12779,u1181,signup,2026-01-19 14:35:22,0.0,AU
e12780,u153,signup,2026-01-31 22:40:22,0.0,GB
e12781,u1425,purchase,2026-01-21 07:57:22,73.57,AU
e12782,u1856,signup,2026-02-01 14:39:22,0.0,US
e12783,u1975,view,2026-02-07 07:53:22,0.0,US
e12784,u1446,purchase,2026-01-28 13:01:22,71.36,CA
e12785,u1732,refund,2026-02-05 05:57:22,75.9,IN
e12786,u156,purchase,2026-01-18 10:12:22,91.38,AU
e12787,u1725,signup,2026-02-10 02:24:22,0.0,GB
e12788,u1242,view,2026-01-24 04:52:22,0.0,US
e12789,u24,signup,2026-02-09 19:06:22,0.0,IN
e12790,u1817,click,2026-01-24 12:00:22,0.0,IN
e12791,u90,view,2026-01-23 07:35:22,0.0,US
e12792,u2,purchase,2026-01-17 01:49:22,0,IN
e12793,u373,click,2026-01-11 16:07:22,0.0,US
e12794,u1573,purchase,2026-01-22 00:04:22,15.01,CA
e12795,u377,purchase,2026-01-20 00:16:22,92.02,AU
e12796,u1919,purchase,2026-01-15 11:49:22,89.12,US
e12797,u624,signup,2026-01-23 05:10:22,0.0,CA
e12798,u970,view,2026-01-11 15:59:22,0.0,IN
e12799,u953,click,2026-02-01 08:12:22,0.0,IN
e12800,u75,click,2026-01-15 20:50:22,0.0,CA
e12801,u731,click,2026-01-23 14:07:22,0.0,US
e12802,u1347,refund,2026-02-03 07:22:22,76.11,CA
e12803,u842,refund,2026-02-10 11:39:22,51.87,IN
e12804,u1707,refund,2026-01-18 12:37:22,86.71,CA
e12805,u659,signup,2026-01-11 15:11:22,0.0,US
e12806,u1083,purchase,2026-01-31 17:56:22,113.96,IN
e12807,u1226,refund,2026-02-09 00:45:22,61.6,GB
e12808,u1727,purchase,2026-02-09 23:40:22,75.55,IN
e12809,u481,signup,2026-02-05 05:10:22,0.0,AU
e12810,u1822,click,2026-01-19 18:51:22,0.0,IN
e12811,u1221,purchase,2026-02-02 04:41:22,99.33,AU
e12812,u1667,purchase,2026-02-01 14:57:22,57.7,IN
e12813,u759,view,2026-01-21 03:47:22,0.0,IN
e12814,u1628,purchase,2026-01-12 18:44:22,19.76,IN
e12815,u301,refund,2026-01-20 12:46:22,14.46,CA
e12816,u317,click,2026-02-10 03:09:22,0.0,US
e12817,u1478,purchase,2026-01-14 04:54:22,46.82,CA
e12818,u1845,signup,2026-01-25 02:39:22,0.0,US
e12819,u635,purchase,2026-02-03 23:21:22,26.34,AU
e12820,u411,signup,2026-02-01 03:51:22,0.0,GB
e12821,u496,purchase,2026-01-30 11:08:22,106.9,US
e12822,u697,signup,2026-02-02 00:47:22,0.0,GB
e12823,u1434,view,2026-01-30 21:14:22,0.0,CA
e12824,u354,signup,2026-01-24 09:18:22,0.0,GB
e12825,u410,refund,2026-01-22 21:18:22,89.87,AU
e12826,u609,view,2026-01-18 23:13:22,0.0,IN
e12827,u986,view,2026-01-25 08:33:22,0.0,US
e12828,u517,view,2026-02-05 12:05:22,0.0,CA
e12829,u1622,signup,2026-01-28 13:57:22,0.0,US
e12830,u55,purchase,2026-01-23 12:37:22,71.96,IN
e12831,u1975,purchase,2026-01-23 22:05:22,49.71,GB
e12832,u1213,view,2026-01-25 06:49:22,0.0,AU
e12833,u5,view,2026-01-30 06:17:22,0.0,IN
e12834,u1827,purchase,2026-01-26 13:07:22,130.56,IN
e12835,u1049,view,2026-02-03 11:30:22,0.0,CA
e12836,u462,signup,2026-02-04 23:17:22,0.0,AU
e12837,u793,view,2026-01-28 12:08:22,0.0,US
e12838,u1879,purchase,2026-01-27 01:44:22,79.98,GB
e12839,u1579,view,2026-02-01 18:26:22,0.0,GB
e12840,u45,purchase,2026-02-03 22:46:22,127.0,AU
e12841,u1985,view,2026-01-21 13:53:22,0.0,AU
e12842,u1530,purchase,2026-01-29 05:19:22,86.7,IN
e12843,u1168,purchase,2026-01-18 19:47:22,42.95,GB
e12844,u1070,signup,2026-01-16 06:52:22,0.0,IN
e12845,u1054,click,2026-01-22 06:10:22,0.0,IN
e12846,u1999,click,2026-02-05 04:11:22,0.0,CA
e12847,u653,refund,2026-01-29 06:29:22,53.02,GB
e12848,u1880,view,2026-01-17 12:20:22,0.0,CA
e12849,u1272,refund,2026-01-16 09:00:22,42.59,CA
e12850,u1980,purchase,2026-02-03 11:57:22,70.51,CA
e12851,u14,signup,2026-01-23 17:46:22,0.0,IN
e12852,u738,purchase,2026-01-20 22:25:22,0,IN
e12853,u324,refund,2026-01-22 07:54:22,124.83,AU
e12854,u67,click,2026-01-12 22:28:22,0.0,US
e12855,u373,view,2026-02-06 02:58:22,0.0,AU
e12856,u1492,click,2026-01-18 03:01:22,0.0,AU
e12857,u102,purchase,2026-01-20 02:50:22,0,CA
e12858,u136,click,2026-01-22 21:53:22,0.0,US
